CustomerKey,ProductKey,OrderQuantity,OrderDate,PromotionKey,UnitPrice,TaxAmt,Total Sales,SalesTerritoryKey
15622,370,1,1/17/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",8
21001,368,1,1/17/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
21211,369,1,1/17/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
25093,375,1,1/17/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
26121,356,1,1/17/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",4
12574,354,1,1/18/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
12575,360,1,1/18/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
15155,325,1,1/18/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
15193,323,1,1/18/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
24608,385,1,1/18/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",9
24824,377,1,1/18/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
28510,352,1,1/18/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",7
12360,354,1,1/19/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
12923,379,1,1/19/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
13066,369,1,1/19/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",1
13799,373,1,1/19/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",7
13990,385,1,1/19/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",1
19910,337,1,1/19/2016 0:00,1,$782.99 ,$62.64 ,$846 ,8
20188,352,1,1/19/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",6
24786,369,1,1/19/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",6
12343,358,1,1/20/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
12922,375,1,1/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
13058,369,1,1/20/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",4
13174,371,1,1/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13768,371,1,1/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",7
13769,377,1,1/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",7
14003,381,1,1/20/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",1
15166,321,1,1/20/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
21168,375,1,1/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
24817,375,1,1/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
11603,358,2,1/21/2016 0:00,1,"$1,024.55 ",$163.93 ,"$2,213 ",10
13221,370,2,1/21/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",4
13575,373,2,1/21/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",7
13793,371,2,1/21/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",7
15194,333,2,1/21/2016 0:00,1,$391.50 ,$62.64 ,$846 ,4
16201,371,2,1/21/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",10
20209,360,2,1/21/2016 0:00,1,"$1,024.55 ",$163.93 ,"$2,213 ",6
20997,375,2,1/21/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",9
21192,368,2,1/21/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",9
24960,370,2,1/21/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",6
12935,370,4,1/22/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",4
13064,371,4,1/22/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",1
13067,370,4,1/22/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",1
13205,370,4,1/22/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",4
15117,379,4,1/22/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",8
21180,371,4,1/22/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",9
21214,377,4,1/22/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",9
11550,362,1,1/23/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",10
11575,362,1,1/23/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",10
12981,369,1,1/23/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",4
13029,377,1,1/23/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13189,369,1,1/23/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",4
15456,375,1,1/23/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",8
16045,373,1,1/23/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",10
13577,379,1,1/24/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",7
13605,368,1,1/24/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",7
13800,370,1,1/24/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",7
19186,385,1,1/24/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",10
21167,377,1,1/24/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
24606,381,1,1/24/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",9
11470,362,1,1/25/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",8
12572,354,1,1/25/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
12926,370,1,1/25/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",4
13224,379,1,1/25/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
15084,375,1,1/25/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",8
15167,335,1,1/25/2016 0:00,1,$782.99 ,$62.64 ,$846 ,1
25061,369,1,1/25/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",6
25960,343,1,1/25/2016 0:00,1,$782.99 ,$62.64 ,$846 ,9
26241,352,1,1/25/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",4
12340,362,1,1/26/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
13565,368,1,1/26/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",7
15933,373,1,1/26/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",10
26021,325,1,1/26/2016 0:00,1,$782.99 ,$62.64 ,$846 ,9
28669,377,1,1/26/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
12921,368,1,1/27/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",4
13086,370,1,1/27/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",1
15189,333,1,1/27/2016 0:00,1,$782.99 ,$62.64 ,$846 ,1
19173,383,1,1/27/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",10
20592,325,1,1/27/2016 0:00,1,$782.99 ,$62.64 ,$846 ,10
21179,368,1,1/27/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
21205,369,1,1/27/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
26120,356,1,1/27/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",4
26183,354,1,1/27/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",4
28659,369,1,1/27/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",6
12353,354,2,1/28/2016 0:00,1,"$1,035.71 ",$165.71 ,"$2,237 ",9
13999,381,2,1/28/2016 0:00,1,$500.22 ,$80.04 ,"$1,080 ",4
21000,375,2,1/28/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",9
21194,375,2,1/28/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",9
21203,375,2,1/28/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",9
12950,368,4,1/29/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",1
13087,368,4,1/29/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",1
16053,375,4,1/29/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",10
17080,387,4,1/29/2016 0:00,1,$250.11 ,$80.04 ,"$1,080 ",7
20998,379,4,1/29/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",9
21189,370,4,1/29/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",9
11481,362,1,1/30/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",8
13177,377,1,1/30/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13212,375,1,1/30/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
15196,329,1,1/30/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
20710,331,1,1/30/2016 0:00,1,$782.99 ,$62.64 ,$846 ,10
21202,371,1,1/30/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
24832,377,1,1/30/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
26022,343,1,1/30/2016 0:00,1,$782.99 ,$62.64 ,$846 ,9
26245,356,1,1/30/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",4
26276,362,1,1/30/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",1
11609,362,1,1/31/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",10
12348,362,1,1/31/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
12358,356,1,1/31/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
13088,368,1,1/31/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",1
13176,369,1,1/31/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",4
13203,375,1,1/31/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
15454,371,1,1/31/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",8
21165,373,1,1/31/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
21169,377,1,1/31/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
12588,362,1,2/1/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
12685,360,1,2/1/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
13246,370,1,2/1/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",4
14017,383,1,2/1/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",4
14025,387,1,2/1/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",1
15667,369,1,2/1/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",8
20062,341,1,2/1/2016 0:00,1,$782.99 ,$62.64 ,$846 ,8
25287,369,1,2/1/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",6
26293,362,1,2/1/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",1
13248,375,1,2/2/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13359,375,1,2/2/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
15203,341,1,2/2/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
15254,323,1,2/2/2016 0:00,1,$782.99 ,$62.64 ,$846 ,5
15288,329,1,2/2/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
16329,369,1,2/2/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",10
21561,370,1,2/2/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
26302,360,1,2/2/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",4
13274,369,1,2/3/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",1
13378,373,1,2/3/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
13383,377,1,2/3/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
15284,341,1,2/3/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
16311,379,1,2/3/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",10
21394,377,1,2/3/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
12667,360,2,2/4/2016 0:00,1,"$1,024.55 ",$163.93 ,"$2,213 ",9
13380,369,2,2/4/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",4
15664,377,2,2/4/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",8
21257,370,2,2/4/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",9
25095,370,2,2/4/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",6
26134,325,2,2/4/2016 0:00,1,$391.50 ,$62.64 ,$846 ,9
26283,354,2,2/4/2016 0:00,1,"$1,035.71 ",$165.71 ,"$2,237 ",4
28532,354,2,2/4/2016 0:00,1,"$1,035.71 ",$165.71 ,"$2,237 ",7
28802,369,2,2/4/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",6
11612,360,4,2/5/2016 0:00,1,$512.27 ,$163.93 ,"$2,213 ",10
13279,379,4,2/5/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",4
13319,371,4,2/5/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",1
13369,368,4,2/5/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",1
13424,370,4,2/5/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",1
16260,371,4,2/5/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",10
25361,369,4,2/5/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",6
11616,352,1,2/6/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",10
12586,354,1,2/6/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
13839,369,1,2/6/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",7
15255,343,1,2/6/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
20318,356,1,2/6/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",6
21387,373,1,2/6/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
21393,370,1,2/6/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
24611,387,1,2/6/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",9
25100,369,1,2/6/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",6
28541,362,1,2/6/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",7
28819,375,1,2/6/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
28850,370,1,2/6/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",6
12677,352,1,2/7/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
13325,375,1,2/7/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
13326,371,1,2/7/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
13362,371,1,2/7/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
13384,371,1,2/7/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
14006,381,1,2/7/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",4
16275,368,1,2/7/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",10
21258,371,1,2/7/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
21556,368,1,2/7/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
25408,371,1,2/7/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
28832,375,1,2/7/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
13243,371,1,2/8/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13283,375,1,2/8/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13348,371,1,2/8/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
13357,379,1,2/8/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
16406,375,1,2/8/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",10
21389,379,1,2/8/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
26296,354,1,2/8/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",1
27027,343,1,2/8/2016 0:00,1,$782.99 ,$62.64 ,$846 ,6
12684,362,1,2/9/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
13238,375,1,2/9/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
16308,379,1,2/9/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",10
21225,371,1,2/9/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
21230,369,1,2/9/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
26033,343,1,2/9/2016 0:00,1,$782.99 ,$62.64 ,$846 ,9
26131,339,1,2/9/2016 0:00,1,$782.99 ,$62.64 ,$846 ,9
26290,356,1,2/9/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",4
12669,360,1,2/10/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
13324,375,1,2/10/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
18133,389,1,2/10/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",8
21259,377,1,2/10/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
15625,370,2,2/11/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",8
25363,370,2,2/11/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",6
26024,321,2,2/11/2016 0:00,1,$391.50 ,$62.64 ,$846 ,9
26133,335,2,2/11/2016 0:00,1,$391.50 ,$62.64 ,$846 ,9
28547,360,2,2/11/2016 0:00,1,"$1,024.55 ",$163.93 ,"$2,213 ",7
12671,362,4,2/12/2016 0:00,1,$512.27 ,$163.93 ,"$2,213 ",9
13801,370,4,2/12/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",7
21403,369,4,2/12/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",9
21408,375,4,2/12/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",9
21418,371,4,2/12/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",9
25864,369,4,2/12/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",6
26280,360,4,2/12/2016 0:00,1,$512.27 ,$163.93 ,"$2,213 ",4
26300,362,4,2/12/2016 0:00,1,$512.27 ,$163.93 ,"$2,213 ",4
28837,373,4,2/12/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",6
12123,360,1,2/13/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",10
12584,354,1,2/13/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
12668,352,1,2/13/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
12675,356,1,2/13/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
13286,377,1,2/13/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13419,375,1,2/13/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13812,368,1,2/13/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",7
15649,370,1,2/13/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",8
15656,368,1,2/13/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",8
21228,377,1,2/13/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
21552,373,1,2/13/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
26281,352,1,2/13/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",4
11492,358,1,2/14/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",8
12133,356,1,2/14/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",10
13287,370,1,2/14/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",4
13329,368,1,2/14/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",4
14022,381,1,2/14/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",1
14026,383,1,2/14/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",1
15200,335,1,2/14/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
21380,379,1,2/14/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
26298,354,1,2/14/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",1
28848,377,1,2/14/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
13269,377,1,2/15/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13355,371,1,2/15/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13382,379,1,2/15/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
13806,371,1,2/15/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",7
16328,371,1,2/15/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",10
18134,385,1,2/15/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",8
19253,389,1,2/15/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",10
20162,329,1,2/15/2016 0:00,1,$782.99 ,$62.64 ,$846 ,8
21218,377,1,2/15/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
25892,369,1,2/15/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",6
26286,362,1,2/15/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",4
28818,373,1,2/15/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
13247,373,1,2/16/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
14169,370,1,2/16/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",7
20051,323,1,2/16/2016 0:00,1,$782.99 ,$62.64 ,$846 ,8
26277,356,1,2/16/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",1
26285,356,1,2/16/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",1
12578,362,1,2/17/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
12580,360,1,2/17/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
15256,333,1,2/17/2016 0:00,1,$782.99 ,$62.64 ,$846 ,4
21359,369,1,2/17/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
21379,370,1,2/17/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
24609,389,1,2/17/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",9
25371,377,1,2/17/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",6
25883,370,1,2/17/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",6
26301,352,1,2/17/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",4
27043,337,1,2/17/2016 0:00,1,$782.99 ,$62.64 ,$846 ,6
12577,362,2,2/18/2016 0:00,1,"$1,024.55 ",$163.93 ,"$2,213 ",9
12579,358,2,2/18/2016 0:00,1,"$1,024.55 ",$163.93 ,"$2,213 ",9
16287,377,2,2/18/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",10
19195,389,2,2/18/2016 0:00,1,$500.22 ,$80.04 ,"$1,080 ",10
21222,375,2,2/18/2016 0:00,1,"$1,090.78 ",$174.53 ,"$2,356 ",9
21361,369,2,2/18/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",9
26299,360,2,2/18/2016 0:00,1,"$1,024.55 ",$163.93 ,"$2,213 ",1
28836,368,2,2/18/2016 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",6
11564,362,4,2/19/2016 0:00,1,$512.27 ,$163.93 ,"$2,213 ",8
13237,375,4,2/19/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",4
13277,375,4,2/19/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",1
13314,368,4,2/19/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",4
13823,370,4,2/19/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",7
15659,369,4,2/19/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",8
21256,371,4,2/19/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",9
25288,375,4,2/19/2016 0:00,1,$545.39 ,$174.53 ,"$2,356 ",6
25875,370,4,2/19/2016 0:00,1,$610.84 ,$195.47 ,"$2,639 ",6
26295,358,4,2/19/2016 0:00,1,$512.27 ,$163.93 ,"$2,213 ",1
26316,381,4,2/19/2016 0:00,1,$250.11 ,$80.04 ,"$1,080 ",6
14023,385,1,2/20/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",4
15627,373,1,2/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",8
16250,379,1,2/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",10
16317,375,1,2/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",10
16405,370,1,2/20/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",10
19260,389,1,2/20/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",10
20712,339,1,2/20/2016 0:00,1,$782.99 ,$62.64 ,$846 ,10
21384,371,1,2/20/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
21559,368,1,2/20/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",9
24612,381,1,2/20/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",9
28540,362,1,2/20/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",7
28834,368,1,2/20/2016 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",6
12676,352,1,2/21/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
12683,356,1,2/21/2016 0:00,1,"$2,071.42 ",$165.71 ,"$2,237 ",9
13292,371,1,2/21/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
13340,375,1,2/21/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",4
13346,377,1,2/21/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
16420,375,1,2/21/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",10
19193,385,1,2/21/2016 0:00,1,"$1,000.44 ",$80.04 ,"$1,080 ",10
20713,343,1,2/21/2016 0:00,1,$782.99 ,$62.64 ,$846 ,10
21217,379,1,2/21/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
21226,377,1,2/21/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",9
11561,358,1,2/22/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",8
12589,358,1,2/22/2016 0:00,1,"$2,049.10 ",$163.93 ,"$2,213 ",9
13233,375,1,2/22/2016 0:00,1,"$2,181.56 ",$174.53 ,"$2,356 ",1
